B1,B2,B3,C1,C2,S1,S2,S3,S4,S5
-0.1870827847836788,0.3242036078137558,-0.03517938482773364,-0.8616875165917657,-0.25418931031121095,-2.7896063413184278,0.4753930769977963,1.8795351419246824,-0.20548026066807515,0.06454865288160243
-0.4245132505861414,-0.053597131389512165,0.0671489330671999,-1.217318739636451,-0.1759359134239197,1.0471027292502784,0.7070650493577727,0.5060206893120355,1.3108180121330444,1.0691966360859246
0.0831842830362638,-0.029534910175040528,0.7987979905641004,2.3790289478487003,0.2184959376365422,0.12634990020532913,1.083111158308825,-0.6587719677293945,-1.2600789567261064,0.9988887255783571
0.6885529933413005,-0.3470748407803914,-0.5280256166484362,0.15516128361603682,-0.36812489960181993,1.3180522682081925,-0.9256573854340837,0.3910279528869036,-1.3964568295314368,0.028154722027243513
0.2044195467935914,0.5545811202478883,0.9632819851433204,0.7438615547443368,0.21452116803690277,0.06252036744588725,1.3503230099029546,1.218241174462366,-0.5449786848920981,0.7299932919645302
0.27780778935429806,-2.003749500941652,-0.5645626341804488,1.1774226132227388,-0.3992849892039544,-0.6202849132399907,-0.6780818838735438,-0.7662952644121579,-0.4128527432735698,-0.304667092854367
-0.564722726038074,-0.20741639332064768,-1.494020448559454,-1.1921342892975633,-0.4381441170743019,0.14132357504726428,0.04256579336574703,0.9974867506689062,-0.582045790030301,0.51452509326108
-1.1690731852029859,0.15489848625773184,1.4832272084610059,-0.38684188218403637,-0.1920261471550107,0.8445233149566129,-0.19437183800665717,-0.6694022283228556,-0.17859810697796205,-0.1963089778653858
0.03148774603916605,-1.1937039572314558,1.1010523656047562,-0.03559463293683489,0.37756545411883247,0.55313836487774,2.266926211012906,-1.1333032741268672,1.4127954437661943,-0.14221882686375395
-1.4018229959642923,0.5815548564189017,-1.0120390576557503,-0.5701500951743836,-0.35874814256492177,-0.2662603020693791,-1.401686115778404,-0.4621966644047472,1.0901748801348208,0.3431702137120087
-0.6954733971449586,0.8733969337651352,-0.0175440887972954,-0.7731834924848625,0.0786503895352957,-0.09441903373429542,-0.8732856862075447,0.4192033313551673,0.44015698148828886,-0.4121227875382139
0.5856474837711064,0.04420973019310088,1.740845499216181,-0.14608477145090432,1.0664263600881818,1.2254061563719123,-0.64804533823282,-0.2728278048919616,-0.7288883727064025,1.15438072266811
-0.8513217247917857,-0.7949625991555044,0.05508276368631398,1.0187474145922935,-1.2875014642327425,0.7618795740718939,0.41532208435334295,-0.13243308139148402,0.24936969095440978,-0.19956164464685658
0.13214417743466678,0.18481236608223559,0.23159433337473684,0.9387263499558678,-0.6436114498385509,1.2929308427337909,0.10928640976220408,0.19717848683013933,0.0470578679991208,-0.26421001345972556
-0.3766606685409365,1.5771095803373205,1.944752846945888,-0.31318980444304695,0.16907193956508162,-1.902979014159153,-1.1392471349026505,0.4072605482841188,0.7689616336042459,0.5553921045845069
0.8642819312851868,-0.25004587674585294,0.28105077859827643,0.45555019275415964,0.1542325567200427,-0.19255370585024836,-0.08401548784000097,0.3886933825907044,-0.47600999356493373,0.08488477648357615
-0.3017649391012241,1.2299068260275998,-1.3177273862912229,-0.7245111513971244,-1.080644775408366,-1.446334346562707,0.9936925319833405,-0.48096864671400563,-0.7821232830750895,-0.11563901550522417
0.9025852836715031,0.5606135950135556,1.8518126938238266,-0.4994041204420503,-0.6821684180672857,-0.4979407780290474,0.6162852699544173,-1.7100654754734759,-0.6090112041283217,-0.8767184611433984
0.30011240050823623,-1.6349411553801856,0.5595154484750428,1.1321224425831296,-0.478157836000835,-0.8601887551531482,-1.6167716756221486,2.057852724976881,-0.9661548076101442,0.1497538206826973
-0.466373479192689,-1.1987396884647057,-0.7527549843804432,-0.7784209018325731,0.9665923696451533,-1.770035699939059,-0.4292919109551524,-0.09247567167796719,0.12622465296642507,-0.22208633106816358
-0.23559275336781246,-0.7776497218067647,0.7790297601066529,0.49645198638643595,-0.07173724497520462,1.80046514148715,1.4581906972028285,-1.4213556680243422,-0.5099256614900176,0.4332848652702009
1.9127982938020809,-1.756464656319129,-1.7082043315678643,0.44187831893617296,-0.7013187213930121,-1.8538949824318887,-0.6275087563889654,-0.1524825962185845,-1.2560367298348258,0.8929388387383789
-0.75959365221745,-0.17051440924661498,1.3256148289155396,-0.14623749372887362,1.3417943746258918,-1.0098115008742339,0.84208589145345,0.7162554323135868,-1.1762686100501214,-1.09555432647366
-0.17528558402767133,-0.13415386878171912,1.579907690902741,1.0789987853777674,1.0989546288323844,-0.4759396311195026,-1.5200931616620093,-0.17468052185352032,-1.7555195485145743,-0.12543101357292716
0.12881344632848182,1.3477879968954958,0.3711720153539967,-0.20893864608073945,0.21088172647677556,0.1277292900798967,-1.1023540045523823,-0.08379367466749635,-0.3066950869949582,-1.8118132627435208
